date, registeredUsers, appOpens
2019-3Q,Vivo,1158257,0.12011099609653288
2019-3Q,Oppo,942250,0.09771111771563488
2019-3Q,Realme,533954,0.05537091233614657
2019-3Q,Motorola,292513,0.030333533750441503
2019-3Q,Lenovo,278208,0.028850108397380045
2019-3Q,Asus,207568,0.021524755937382754
2019-3Q,Huawei,169240,0.017550150769110158
2019-3Q,Micromax,162560,0.016857436238634765
2019-3Q,Others,1228035,0.12734695934616044
2019-2Q,Xiaomi,2332770,0.2708493584254589
2019-2Q,Samsung,1833729,0.21290754046740926
2019-2Q,Vivo,998435,0.11592462144983133
2019-2Q,Oppo,822829,0.09553565364089125
2019-2Q,Realme,462160,0.053659700480506035
2019-2Q,Motorola,274043,0.031818126403798073
2019-2Q,Lenovo,272456,0.03163386566149549
2019-2Q,Asus,182055,0.02113773751726356
2019-2Q,Micromax,151716,0.017615187636533785
2019-2Q,Huawei,148349,0.017224257630653
2019-2Q,Others,1134253,0.13169395068615938
2019-1Q,Xiaomi,2022433,0.27148847058665604
2019-1Q,Samsung,1565366,0.21013245988784368
2019-1Q,Vivo,836434,0.11228168617040912
2019-1Q,Oppo,688682,0.09244767213576886
2019-1Q,Realme,399235,0.05359272695543616
2019-1Q,Lenovo,246103,0.03303650952925897
2019-1Q,Motorola,244646,0.0328409239639301
2019-1Q,Asus,154312,0.020714618913540307
2019-1Q,Micromax,143198,0.01922269168425751
2019-1Q,Huawei,126854,0.017028696845729704
2019-1Q,Others,1022162,0.13721354332716953
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,1710240,0.27236252320728593
2018-4Q,Samsung,1302124,0.20736842675224762
2018-4Q,Vivo,678746,0.10809300050101302
2018-4Q,Oppo,557207,0.08873743127792717
2018-4Q,Realme,340318,0.054196995259646094
2018-4Q,Lenovo,219466,0.03495083351939506
2018-4Q,Motorola,216376,0.034458738727605305
2018-4Q,Micromax,129429,0.020612083108917937
2018-4Q,Asus,128184,0.020413811906400705
2018-4Q,Huawei,101601,0.016180363411207467
2018-4Q,Others,895587,0.14262579232835368
2018-3Q,Xiaomi,1324033,0.2728985889598371
2018-3Q,Samsung,980572,0.2021072852213845
2018-3Q,Vivo,495428,0.10211346857003879
2018-3Q,Oppo,407522,0.08399502034321707
2018-3Q,Realme,269396,0.055525646469101804
2018-3Q,Lenovo,177257,0.036534727747158754
2018-3Q,Motorola,173514,0.03576325194672427
2018-3Q,Micromax,111238,0.022927444586890475
2018-3Q,Asus,98821,0.020368156578876858
2018-3Q,Gionee,85256,0.017572252429025464
2018-3Q,Others,728703,0.15019415714774492
2018-2Q,Xiaomi,1032175,0.26923061874722043
2018-2Q,Samsung,760518,0.19837210909816513
2018-2Q,Vivo,372159,0.09707326552410862
2018-2Q,Oppo,311433,0.08123360795243355
2018-2Q,Realme,213272,0.05562947418941284
2018-2Q,Lenovo,152286,0.039721998698417624
2018-2Q,Motorola,139123,0.03628858611375934
2018-2Q,Micromax,98869,0.02578880717409251
2018-2Q,Asus,79911,0.020843837503048544
2018-2Q,Gionee,70537,0.018398740673405856
2018-2Q,Others,603512,0.15741895432593553
2018-1Q,Xiaomi,691026,0.26529058591693994
2018-1Q,Samsung,519298,0.19936278907811728
2018-1Q,Vivo,243921,0.09364328550220383
2018-1Q,Oppo,208584,0.08007711949029268
2018-1Q,Realme,148665,0.057073720750509926
2018-1Q,Lenovo,105358,0.04044780594512646
2018-1Q,Motorola,94958,0.036455160091661935
2018-1Q,Micromax,65727,0.02523313788564064
2018-1Q,Asus,57025,0.02189236824940523
2018-1Q,Gionee,50958,0.019563196865465877
2018-1Q,Others,419269,0.16096083022463623
2020-4Q,Xiaomi,4070350,0.25988544442942585
2020-4Q,Samsung,3365601,0.21488832942059533
2020-4Q,Vivo,2206769,0.14089872918006552
2020-4Q,Oppo,1690166,0.1079144402986242
2020-4Q,Realme,1095750,0.06996191377487032
2020-4Q,Motorola,390257,0.024917295536426708
2020-4Q,Lenovo,354637,0.02264301457027487
2020-4Q,Asus,283758,0.018117501920081817
2020-4Q,Huawei,262902,0.016785879128670734
2020-4Q,Micromax,196449,0.012542959615933835
2020-4Q,Others,1745454,0.1114444921250308
2020-3Q,Xiaomi,3792457,0.2624834531461897
2020-3Q,Samsung,3093948,0.21413826310878337
2020-3Q,Vivo,1985209,0.13740024304478443
2020-3Q,Oppo,1540143,0.10659634452781719
2020-3Q,Realme,970468,0.0671680105556573
2020-3Q,Motorola,373328,0.025838769588201183
2020-3Q,Lenovo,341183,0.023613950532537727
2020-3Q,Asus,270618,0.01873000725479961
2020-3Q,Huawei,247335,0.01711854475447258
2020-3Q,Micromax,190350,0.01317450014762915
2020-3Q,Others,1643327,0.11373791333912776
2020-2Q,Xiaomi,3510266,0.2654863227424671
2020-2Q,Samsung,2820007,0.21328107002090907
2020-2Q,Vivo,1751321,0.13245485448443514
2020-2Q,Oppo,1382437,0.10455564209468113
2020-2Q,Realme,851955,0.06443454715171401
2020-2Q,Motorola,353913,0.02676693473963362
2020-2Q,Lenovo,327067,0.024736534245669836
2020-2Q,Asus,255405,0.019316637046890406
2020-2Q,Huawei,230762,0.017452852521346585
2020-2Q,Micromax,183519,0.013879798415098689
2020-2Q,Others,1555370,0.11763480653715445
2020-1Q,Xiaomi,3213394,0.26865996333696796
2020-1Q,Samsung,2535508,0.21198442715726393
2020-1Q,Vivo,1536003,0.12841951832407505
2020-1Q,Oppo,1220788,0.10206556037703764
2020-1Q,Realme,746055,0.062374893631892525
2020-1Q,Motorola,331516,0.027716824144695073
2020-1Q,Lenovo,313552,0.026214920680200742
2020-1Q,Asus,237380,0.01984646205754086
2020-1Q,Huawei,211478,0.017680891831681804
2020-1Q,Micromax,174080,0.014554183650588564
2020-1Q,Others,1441068,0.12048235480805583
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,95031,0.2245709140835651
2021-4Q,Vivo,91633,0.21654098736432661
2021-4Q,Samsung,78438,0.1853594443801147
2021-4Q,Oppo,47542,0.1123480800724064
2021-4Q,Realme,26683,0.06305548400513272
2021-4Q,Apple,15236,0.0360046979088634
2021-4Q,Huawei,12678,0.029959803103739184
2021-4Q,OnePlus,12298,0.02906181247592558
2021-4Q,Motorola,9210,0.021764457058324492
2021-4Q,Lenovo,6149,0.01453090623796279
2021-4Q,Others,28269,0.06680341330963899
2021-3Q,Xiaomi,89382,0.2253655363342738
2021-3Q,Vivo,83355,0.21016920947331
2021-3Q,Samsung,75347,0.18997803882413158
2021-3Q,Oppo,43803,0.1104437872060392
2021-3Q,Realme,22703,0.05724277563040677
2021-3Q,Apple,13603,0.034298263529067674
2021-3Q,Huawei,13160,0.03318129442347501
2021-3Q,OnePlus,11252,0.028370511007062373
2021-3Q,Motorola,9219,0.023244555721125843
2021-3Q,Lenovo,6496,0.01637885171541745
2021-3Q,Others,28289,0.07132717613569031
2021-2Q,Xiaomi,83067,0.2245290719832631
2021-2Q,Vivo,75036,0.20282137846962248
2021-2Q,Samsung,72364,0.1955989955698033
2021-2Q,Oppo,40051,0.10825735685653352
2021-2Q,Realme,19411,0.05246769254056509
2021-2Q,Huawei,13441,0.03633085649568468
2021-2Q,Apple,12595,0.034044128975756906
2021-2Q,OnePlus,10003,0.027037985084914357
2021-2Q,Motorola,9333,0.025226983384735148
2021-2Q,Lenovo,6729,0.018188403642546105
2021-2Q,Others,27931,0.07549714699657531
2021-1Q,Xiaomi,77315,0.22327371859107828
2021-1Q,Samsung,68574,0.1980310674340633
2021-1Q,Vivo,67958,0.19625215505416152
2021-1Q,Oppo,37061,0.10702641511613467
2021-1Q,Realme,16555,0.04780827020985968
2021-1Q,Huawei,13528,0.03906676408329699
2021-1Q,Apple,11809,0.03410255891925297
2021-1Q,Motorola,9477,0.027368104909624897
2021-1Q,OnePlus,9192,0.02654506914944308
2021-1Q,Lenovo,7061,0.02039107193910113
2021-1Q,Others,27749,0.08013480459398346
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,100081,0.2233696610430509
2022-1Q,Vivo,99079,0.22113330848497156
2022-1Q,Samsung,81419,0.1817181526210186
2022-1Q,Oppo,51105,0.11406067612838718
2022-1Q,Realme,30407,0.06786504214921962
2022-1Q,Apple,16568,0.036977933315627015
2022-1Q,OnePlus,13200,0.02946093190284142
2022-1Q,Huawei,12478,0.027849508203307213
2022-1Q,Motorola,9103,0.020316883569057986
2022-1Q,Lenovo,5955,0.013290897687986412
2022-1Q,Others,28656,0.0639570048945321
2019-4Q,Xiaomi,47168,0.23088520353219902
2019-4Q,Samsung,39943,0.19551915885105633
2019-4Q,Vivo,35132,0.17196953380455426
2019-4Q,Oppo,19967,0.09773755213126309
2019-4Q,Realme,8502,0.04161690129814188
2019-4Q,Huawei,8456,0.04139173340121003
2019-4Q,Apple,7844,0.0383960213811603
2019-4Q,OnePlus,6844,0.03350106710003328
2019-4Q,Motorola,6840,0.03348148728290878
2019-4Q,Lenovo,5250,0.025698509975916824
2019-4Q,Others,18346,0.0898028312415562
2019-3Q,Xiaomi,41523,0.23344839993703195
2019-3Q,Samsung,34728,0.1952459126993051
2019-3Q,Vivo,29440,0.16551600062968044
2019-3Q,Oppo,16802,0.09446330987024085
2019-3Q,Huawei,7366,0.04141273303798322
2019-3Q,Realme,7164,0.04027705939235838
2019-3Q,Apple,7079,0.03979917691771426
2019-3Q,OnePlus,6339,0.03563878831493017
2019-3Q,Motorola,6186,0.03477859986057076
2019-3Q,Lenovo,4867,0.02736298828344615
2019-3Q,Others,16374,0.09205703105673871
2019-2Q,Xiaomi,36841,0.23546894374209054
2019-2Q,Samsung,30450,0.19462092063045675
2019-2Q,Vivo,24993,0.15974255071648621
2019-2Q,Oppo,14342,0.09166677319152744
2019-2Q,Huawei,6414,0.04099502741949916
2019-2Q,Apple,6391,0.04084802311163379
2019-2Q,Realme,6201,0.03963363969883291
2019-2Q,OnePlus,5792,0.03701951961548786
2019-2Q,Motorola,5712,0.03650820028378223
2019-2Q,Lenovo,4515,0.02885758478313669
2019-2Q,Others,14807,0.09463881680706643
2019-1Q,Xiaomi,31724,0.23842055028220563
2019-1Q,Samsung,25850,0.19427472023688738
2019-1Q,Vivo,20462,0.15378140524128395
2019-1Q,Oppo,11797,0.08865991778083407
2019-1Q,Apple,5579,0.04192876844106749
2019-1Q,Huawei,5396,0.04055343870012551
2019-1Q,Realme,5336,0.0401025109162101
2019-1Q,OnePlus,5225,0.0392682945159666
2019-1Q,Motorola,4927,0.03702868652252009
2019-1Q,Lenovo,3929,0.029528254383393834
2019-1Q,Others,12834,0.09645345297950533
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,26240,0.23964783458454345
2018-4Q,Samsung,21223,0.19382797230898496
2018-4Q,Vivo,16096,0.14700348877564068
2018-4Q,Oppo,9310,0.08502749009078123
2018-4Q,Apple,4752,0.0433996383363472
2018-4Q,OnePlus,4517,0.041253402012895686
2018-4Q,Realme,4429,0.04044970500666703
2018-4Q,Motorola,4280,0.03908889984839352
2018-4Q,Huawei,4264,0.03894277311998831
2018-4Q,Lenovo,3517,0.032120481487570095
2018-4Q,Others,10866,0.09923831442818784
2018-3Q,Xiaomi,19571,0.23999950947931228
2018-3Q,Samsung,16124,0.19772888921590268
2018-3Q,Vivo,11071,0.1357638633409364
2018-3Q,Oppo,6528,0.08005297623427268
2018-3Q,Apple,3737,0.04582689524930714
2018-3Q,OnePlus,3601,0.044159124911093126
2018-3Q,Motorola,3362,0.04122826380202585
2018-3Q,Realme,3361,0.0412160007848331
2018-3Q,Huawei,3062,0.03754935864420082
2018-3Q,Lenovo,2694,0.03303656831726878
2018-3Q,Others,8435,0.10343855002084713
2018-2Q,Xiaomi,15839,0.24152180542848428
2018-2Q,Samsung,13200,0.2012808783165599
2018-2Q,Vivo,8391,0.12795059469350412
2018-2Q,Oppo,4929,0.07516010978957
2018-2Q,Apple,3109,0.04740774626410491
2018-2Q,OnePlus,3026,0.0461421164989326
2018-2Q,Realme,2734,0.041689539493748096
2018-2Q,Motorola,2725,0.04155230253125953
2018-2Q,Huawei,2404,0.03665751753583409
2018-2Q,Lenovo,2287,0.03487343702348277
2018-2Q,Others,6936,0.10576395242451966
2018-1Q,Xiaomi,11605,0.2353096232612839
2018-1Q,Samsung,9972,0.20219798045338416
2018-1Q,Vivo,5974,0.12113224380550712
2018-1Q,Oppo,3608,0.07315787339308163
2018-1Q,Apple,2447,0.049616772780729144
2018-1Q,OnePlus,2409,0.048846263027697796
2018-1Q,Motorola,2122,0.04302688673506631
2018-1Q,Realme,2098,0.04254024899630966
2018-1Q,Lenovo,1800,0.03649783040674804
2018-1Q,Huawei,1766,0.03580842694350947
2018-1Q,Others,5517,0.11186585019668276
2020-4Q,Xiaomi,71555,0.22387102425960342
2020-4Q,Samsung,63620,0.19904513400036292
2020-4Q,Vivo,61208,0.191498814239142
2020-4Q,Oppo,33860,0.10593631306589577
2020-4Q,Realme,14505,0.045381164235700475
2020-4Q,Huawei,12870,0.04026581066621614
2020-4Q,Apple,10885,0.034055427280634244
2020-4Q,Motorola,9137,0.028586535513381264
2020-4Q,OnePlus,8651,0.02706600839731436
2020-4Q,Lenovo,6934,0.021694104985201454
2020-4Q,Others,26401,0.08259966335654796
2020-3Q,Xiaomi,64189,0.22508792908164518
2020-3Q,Samsung,56159,0.1969295830951738
2020-3Q,Vivo,53650,0.18813141496565242
2020-3Q,Oppo,29888,0.10480655602038061
2020-3Q,Realme,12570,0.04407850673100188
2020-3Q,Huawei,11683,0.040968114092147574
2020-3Q,Apple,9778,0.0342879585374492
2020-3Q,Motorola,8498,0.029799455067625616
2020-3Q,OnePlus,8064,0.028277571859888558
2020-3Q,Lenovo,6464,0.022666942522609083
2020-3Q,Others,24230,0.08496596802642606
2020-2Q,Xiaomi,58140,0.22746478873239437
2020-2Q,Samsung,50005,0.1956377151799687
2020-2Q,Vivo,46687,0.1826564945226917
2020-2Q,Oppo,26188,0.10245696400625978
2020-2Q,Realme,10959,0.04287558685446009
2020-2Q,Huawei,10589,0.04142801251956182
2020-2Q,Apple,9093,0.03557511737089202
2020-2Q,Motorola,7942,0.031071987480438185
2020-2Q,OnePlus,7606,0.029757433489827855
2020-2Q,Lenovo,6028,0.02358372456964006
2020-2Q,Others,22363,0.08749217527386541
2020-1Q,Xiaomi,52862,0.22893100282363538
2020-1Q,Samsung,44909,0.19448871411990923
2020-1Q,Vivo,41283,0.17878549032515115
2020-1Q,Oppo,23192,0.10043826978710135
2020-1Q,Realme,9788,0.04238917664177941
2020-1Q,Huawei,9578,0.04147972352625288
2020-1Q,Apple,8570,0.03711434857172553
2020-1Q,Motorola,7377,0.03194778872971053
2020-1Q,OnePlus,7357,0.03186117414727944
2020-1Q,Lenovo,5654,0.024485942453271434
2020-1Q,Others,20338,0.08807836887418366
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,3028207,0.23685388498682883
2021-4Q,Vivo,2413197,0.1887503346662102
2021-4Q,Samsung,2238115,0.17505614140555664
2021-4Q,Oppo,1697646,0.1327828812337961
2021-4Q,Realme,840595,0.06574788033001158
2021-4Q,Apple,705541,0.055184512441683216
2021-4Q,OnePlus,369158,0.028874019006616045
2021-4Q,Motorola,250976,0.019630309499467622
2021-4Q,Tecno,176336,0.013792275978173701
2021-4Q,Huawei,166930,0.01305657738088953
2021-4Q,Others,898426,0.07027118307076652
2021-3Q,Xiaomi,2897206,0.2418356634411127
2021-3Q,Vivo,2220413,0.18534237847369892
2021-3Q,Samsung,2149622,0.17943331006411403
2021-3Q,Oppo,1566918,0.13079382483945615
2021-3Q,Realme,707377,0.05904619350435695
2021-3Q,Apple,631640,0.05272427243901346
2021-3Q,OnePlus,331920,0.027706035887463343
2021-3Q,Motorola,250528,0.020912080497753727
2021-3Q,Huawei,172290,0.0143813958877171
2021-3Q,Tecno,148235,0.012373476228543411
2021-3Q,Others,903912,0.0754513687367702
2021-2Q,Xiaomi,2731995,0.24430551157640923
2021-2Q,Samsung,2070161,0.1851217671154343
2021-2Q,Vivo,2011494,0.17987553809684048
2021-2Q,Oppo,1432860,0.12813185797096033
2021-2Q,Realme,596308,0.05332415725398672
2021-2Q,Apple,591905,0.05293042404163789
2021-2Q,OnePlus,291216,0.026041655954434615
2021-2Q,Motorola,252565,0.022585334721072256
2021-2Q,Huawei,176234,0.015759522812873707
2021-2Q,Lenovo,134680,0.012043604142434666
2021-2Q,Others,893281,0.0798806263139158
2021-1Q,Xiaomi,2575350,0.24603977564221985
2021-1Q,Samsung,1963994,0.18763299866917738
2021-1Q,Vivo,1839180,0.17570871321011042
2021-1Q,Oppo,1318743,0.12598801399799947
2021-1Q,Apple,555462,0.05306686308959121
2021-1Q,Realme,511070,0.04882580936085165
2021-1Q,OnePlus,269742,0.025770190910471846
2021-1Q,Motorola,253270,0.024196514639526674
2021-1Q,Huawei,175712,0.0167868992787954
2021-1Q,Lenovo,137068,0.013094989018086005
2021-1Q,Others,867619,0.08288923218317011
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,3155264,0.2330466127348616
2022-1Q,Vivo,2586749,0.19105630858314565
2022-1Q,Samsung,2320460,0.17138830316155382
2022-1Q,Oppo,1817979,0.1342752454226052
2022-1Q,Realme,964540,0.07124056175561963
2022-1Q,Apple,761100,0.056214559844280275
2022-1Q,OnePlus,404741,0.02989401808689245
2022-1Q,Motorola,252427,0.018644163313378186
2022-1Q,Tecno,206904,0.01528185164895673
2022-1Q,Huawei,164421,0.01214407324156669
2022-1Q,Others,904612,0.06681430220713976
2019-4Q,Xiaomi,1872284,0.25683320294715295
2019-4Q,Samsung,1394404,0.19127933877676775
2019-4Q,Vivo,1114120,0.15283098507891005
2019-4Q,Oppo,825921,0.1132968800733839
2019-4Q,Apple,414754,0.056894465933129516
2019-4Q,Realme,300540,0.04122699911644673
2019-4Q,Motorola,217242,0.029800478279281027
2019-4Q,OnePlus,216727,0.029729832426665832
2019-4Q,Huawei,134371,0.018432531770400155
2019-4Q,Lenovo,121793,0.01670712684963531
2019-4Q,Others,677727,0.09296815874822682
2019-3Q,Xiaomi,1749719,0.25798366509463033
2019-3Q,Samsung,1305636,0.19250677426460636
2019-3Q,Vivo,1001823,0.147711700745147
2019-3Q,Oppo,749989,0.11058056236496072
2019-3Q,Apple,392389,0.057854976920760935
2019-3Q,Realme,269723,0.0397687446386071
2019-3Q,Motorola,210710,0.031067696054103294
2019-3Q,OnePlus,206752,0.030484117007156582
2019-3Q,Huawei,125962,0.018572204121147354
2019-3Q,Lenovo,119861,0.017672654913107468
2019-3Q,Others,649722,0.09579690387577286
2019-2Q,Xiaomi,1597465,0.25909958205794614
2019-2Q,Samsung,1188974,0.1928447048778937
2019-2Q,Vivo,879650,0.14267414144114102
2019-2Q,Oppo,664693,0.1078093595145073
2019-2Q,Apple,360575,0.05848317916232527
2019-2Q,Realme,240746,0.03904760854361273
2019-2Q,Motorola,200193,0.03247014653274182
2019-2Q,OnePlus,191881,0.031121988215617097
2019-2Q,Lenovo,115488,0.018731485530329668
2019-2Q,Huawei,114662,0.018597513108536474
2019-2Q,Others,611121,0.09912029101534876
2019-1Q,Xiaomi,1428603,0.25978081062862424
2019-1Q,Samsung,1061515,0.19302859310420323
2019-1Q,Vivo,755967,0.13746696602799321
2019-1Q,Oppo,576484,0.10482931985613345
2019-1Q,Apple,324092,0.058933715299668336
2019-1Q,Realme,213758,0.038870299529227825
2019-1Q,Motorola,186450,0.03390454320878998
2019-1Q,OnePlus,175334,0.03188318143722168
2019-1Q,Lenovo,109111,0.019841022333356308
2019-1Q,Huawei,102139,0.018573216083682485
2019-1Q,Others,565810,0.10288833249109926
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,1206379,0.260539406299315
2018-4Q,Samsung,892643,0.19278243177081117
2018-4Q,Vivo,605041,0.130669568126388
2018-4Q,Oppo,464753,0.1003718323145757
2018-4Q,Apple,279775,0.06042248115840117
2018-4Q,Realme,181855,0.03927488271311248
2018-4Q,Motorola,165627,0.03577015203939777
2018-4Q,OnePlus,155837,0.03365582413111166
2018-4Q,Lenovo,98258,0.021220595670314295
2018-4Q,Huawei,84942,0.018344764166050978
2018-4Q,Others,495203,0.1069480616105218
2018-3Q,Xiaomi,908753,0.25927990753545527
2018-3Q,Samsung,673829,0.1922528132668704
2018-3Q,Vivo,424455,0.1211029324282414
2018-3Q,Oppo,332529,0.09487516230797301
2018-3Q,Apple,218858,0.062443240356174524
2018-3Q,Realme,140759,0.040160506215421735
2018-3Q,Motorola,133126,0.03798270483901018
2018-3Q,OnePlus,126799,0.03617752348062476
2018-3Q,Lenovo,80056,0.022841093539893026
2018-3Q,Huawei,63709,0.018177066407677685
2018-3Q,Others,402038,0.11470704962265804
2018-2Q,Xiaomi,708839,0.2571853181676845
2018-2Q,Samsung,532749,0.193295263195896
2018-2Q,Vivo,313719,0.11382545377758249
2018-2Q,Oppo,254431,0.09231421759626957
2018-2Q,Apple,176650,0.06409323761012227
2018-2Q,Realme,113976,0.04135347211916952
2018-2Q,Motorola,107679,0.03906875591633374
2018-2Q,OnePlus,106333,0.03858039193205282
2018-2Q,Lenovo,66497,0.02412684982372092
2018-2Q,Huawei,50115,0.018183032000177058
2018-2Q,Others,325153,0.11797400786099115
2018-1Q,Xiaomi,529823,0.25386555580152004
2018-1Q,Samsung,407203,0.19511198252821485
2018-1Q,Vivo,223992,0.10732613264258833
2018-1Q,Oppo,186309,0.08927026164554087
2018-1Q,Apple,138507,0.06636585527129087
2018-1Q,Realme,88082,0.042204634162936475
2018-1Q,OnePlus,86368,0.0413833682634874
2018-1Q,Motorola,83639,0.040075763456254895
2018-1Q,Lenovo,52568,0.025188043058482372
2018-1Q,Huawei,37398,0.01791931278156148
2018-1Q,Others,253133,0.12128909038812241
2020-4Q,Xiaomi,2416705,0.24791884831792635
2020-4Q,Samsung,1842707,0.18903498657361206
2020-4Q,Vivo,1673743,0.17170173312017437
2020-4Q,Oppo,1209582,0.12408555300961185
2020-4Q,Apple,518592,0.0532000105047534
2020-4Q,Realme,452392,0.04640885156783445
2020-4Q,OnePlus,256533,0.0263165615644204
2020-4Q,Motorola,246834,0.025321584970324072
2020-4Q,Huawei,168898,0.01732648281159725
2020-4Q,Lenovo,134947,0.013843603097589158
2020-4Q,Others,827035,0.08484178446215662
2020-3Q,Xiaomi,2264717,0.2504061730789346
2020-3Q,Samsung,1707446,0.18878960090772248
2020-3Q,Vivo,1516602,0.16768828198130642
2020-3Q,Oppo,1106202,0.12231100374672137
2020-3Q,Apple,485868,0.05372165550994486
2020-3Q,Realme,406930,0.04499360582845929
2020-3Q,OnePlus,244532,0.027037516084940427
2020-3Q,Motorola,238737,0.02639677210986874
2020-3Q,Huawei,159503,0.0176359941770249
2020-3Q,Lenovo,131036,0.014488443057375941
2020-3Q,Others,782601,0.08653095351770101
2020-2Q,Xiaomi,2125586,0.2533131676164583
2020-2Q,Samsung,1585854,0.18899150639740325
2020-2Q,Vivo,1364186,0.16257459207862007
2020-2Q,Oppo,1002444,0.11946459235152701
2020-2Q,Apple,458450,0.05463501438839233
2020-2Q,Realme,366179,0.04363877180439986
2020-2Q,OnePlus,233802,0.02786296353808464
2020-2Q,Motorola,231246,0.027558356499636106
2020-2Q,Huawei,150807,0.017972172788461735
2020-2Q,Lenovo,127388,0.015181252509343487
2020-2Q,Others,745197,0.08880761002767323
2020-1Q,Xiaomi,1998766,0.25539428665033603
2020-1Q,Samsung,1484289,0.18965648321911652
2020-1Q,Vivo,1238728,0.15827968552286634
2020-1Q,Oppo,909331,0.11619066067465462
2020-1Q,Apple,436979,0.05583542044750471
2020-1Q,Realme,333567,0.042621850689421696
2020-1Q,OnePlus,225852,0.02885846088464167
2020-1Q,Motorola,223909,0.028610192153353666
2020-1Q,Huawei,142660,0.018228521464512076
2020-1Q,Lenovo,124278,0.015879743379830585
2020-1Q,Others,707838,0.09044469491376207
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,183086,0.4721802417046211
2021-4Q,Samsung,60028,0.15481268665569728
2021-4Q,Vivo,48425,0.12488845790801195
