date, name, registeredUsers, appOpens2024-2Q,puducherry,655486,2882669
2018-4Q,karnataka,8315802,0
2018-4Q,chandigarh,177747,0
2018-4Q,telangana,6529679,0
2018-4Q,himachal pradesh,526343,0
2018-4Q,west bengal,6279278,0
2018-4Q,gujarat,5579040,0
2018-4Q,sikkim,48538,0
2018-4Q,nagaland,42997,0
2018-4Q,mizoram,19365,0
2018-4Q,chhattisgarh,1579998,0
2018-4Q,jammu & kashmir,436563,0
2018-4Q,goa,195350,0
2018-4Q,arunachal pradesh,61852,0
2018-4Q,delhi,4630313,0
2018-4Q,uttarakhand,1012103,0
2018-3Q,puducherry,81546,0
2018-3Q,tamil nadu,3900177,0
2018-3Q,uttar pradesh,8096483,0
2018-3Q,madhya pradesh,4309309,0
2018-3Q,andhra pradesh,5427617,0
2018-3Q,tripura,116874,0
2018-3Q,lakshadweep,918,0
2018-3Q,manipur,61935,0
2018-3Q,maharashtra,10435033,0
2018-3Q,dadra & nagar haveli & daman & diu,92107,0
2018-3Q,meghalaya,37281,0
2018-3Q,andaman & nicobar islands,12149,0
2018-3Q,haryana,3020398,0
2018-3Q,rajasthan,5175453,0
2018-3Q,ladakh,17749,0
2018-3Q,punjab,1473148,0
2018-3Q,assam,784802,0
2018-3Q,jharkhand,1532362,0
2018-3Q,odisha,2795718,0
2018-3Q,bihar,3784535,0
2018-3Q,kerala,1347598,0
2018-3Q,karnataka,6372649,0
2018-3Q,chandigarh,143893,0
2018-3Q,telangana,5138501,0
2018-3Q,himachal pradesh,407634,0
2018-3Q,west bengal,4851740,0
2018-3Q,gujarat,4433183,0
2018-3Q,sikkim,37637,0
2018-3Q,nagaland,32090,0
2018-3Q,mizoram,14502,0
2018-3Q,chhattisgarh,1217792,0
2018-3Q,jammu & kashmir,342529,0
2018-3Q,goa,153802,0
2018-3Q,arunachal pradesh,45922,0
2018-3Q,delhi,3504911,0
2018-3Q,uttarakhand,810612,0
2018-2Q,puducherry,65580,0
2018-2Q,tamil nadu,2996036,0
2018-2Q,uttar pradesh,6442554,0
2018-2Q,madhya pradesh,3441662,0
2018-2Q,andhra pradesh,4402540,0
2018-2Q,tripura,83369,0
2018-2Q,lakshadweep,686,0
2018-2Q,manipur,46055,0
2018-2Q,maharashtra,8222371,0
2018-2Q,dadra & nagar haveli & daman & diu,71458,0
2018-2Q,meghalaya,26618,0
2018-2Q,andaman & nicobar islands,9405,0
2018-2Q,haryana,2447221,0
2018-2Q,rajasthan,4212964,0
2018-2Q,ladakh,12918,0
2018-2Q,punjab,1152190,0
2018-2Q,assam,571046,0
2018-2Q,jharkhand,1230599,0
2018-2Q,odisha,2185781,0
2018-2Q,bihar,3005872,0
2018-2Q,kerala,1066587,0
2018-2Q,karnataka,5030665,0
2018-2Q,chandigarh,115219,0
2018-2Q,telangana,4260115,0
2018-2Q,himachal pradesh,315299,0
2018-2Q,west bengal,3833795,0
2018-2Q,gujarat,3565825,0
2018-2Q,sikkim,28097,0
2018-2Q,nagaland,22436,0
2018-2Q,mizoram,10422,0
2018-2Q,chhattisgarh,950675,0
2018-2Q,jammu & kashmir,261609,0
2018-2Q,goa,122174,0
2018-2Q,arunachal pradesh,32883,0
2018-2Q,delhi,2756141,0
2018-2Q,uttarakhand,649142,0
2018-1Q,puducherry,49318,0
2018-1Q,tamil nadu,2104754,0
2018-1Q,uttar pradesh,4694250,0
2018-1Q,madhya pradesh,2553603,0
2018-1Q,andhra pradesh,3336450,0
2018-1Q,tripura,55157,0
2018-1Q,lakshadweep,501,0
2018-1Q,manipur,29925,0
2018-1Q,maharashtra,6106994,0
2018-1Q,dadra & nagar haveli & daman & diu,53258,0
2018-1Q,meghalaya,18513,0
2018-1Q,andaman & nicobar islands,6740,0
2018-1Q,haryana,1847357,0
2018-1Q,rajasthan,3158202,0
2018-1Q,ladakh,8784,0
2018-1Q,punjab,847142,0
2018-1Q,assam,385237,0
2018-1Q,jharkhand,885762,0
2018-1Q,odisha,1594015,0
2018-1Q,bihar,2133804,0
2018-1Q,kerala,784184,0
2018-1Q,karnataka,3717763,0
2018-1Q,chandigarh,86268,0
2018-1Q,telangana,3315560,0
2018-1Q,himachal pradesh,227373,0
2018-1Q,west bengal,2604789,0
2018-1Q,gujarat,2690048,0
2018-1Q,sikkim,20051,0
2018-1Q,nagaland,15074,0
2018-1Q,mizoram,7593,0
2018-1Q,chhattisgarh,679263,0
2018-1Q,jammu & kashmir,176425,0
2018-1Q,goa,91936,0
2018-1Q,arunachal pradesh,21495,0
2018-1Q,delhi,2087022,0
2018-1Q,uttarakhand,483043,0
2020-4Q,puducherry,319626,6377136
2020-4Q,tamil nadu,15357586,288233552
2020-4Q,uttar pradesh,27249134,552220798
2020-4Q,madhya pradesh,13737947,405571446
2020-4Q,andhra pradesh,17076565,869078538
2020-4Q,tripura,409110,6017249
2020-4Q,lakshadweep,4179,41144
2020-4Q,manipur,288772,3783432
2020-4Q,maharashtra,34432631,952006770
2020-4Q,dadra & nagar haveli & daman & diu,296493,6196436
2020-4Q,meghalaya,176447,2745917
2020-4Q,andaman & nicobar islands,52396,887208
2020-4Q,haryana,9129873,236101307
2020-4Q,rajasthan,16329494,511015109
2020-4Q,ladakh,64853,1232757
2020-4Q,punjab,5157868,71191183
2020-4Q,assam,3106153,49321814
2020-4Q,jharkhand,4917938,126310835
2020-4Q,odisha,8598751,270085293
2020-4Q,bihar,12889833,317056600
2020-4Q,kerala,6387169,91415273
2020-4Q,karnataka,22400182,935510690
2020-4Q,chandigarh,391402,6477974
2020-4Q,telangana,15927797,764614235
2020-4Q,himachal pradesh,1508766,22001148
2020-4Q,west bengal,15662093,291721919
2020-4Q,gujarat,13605203,230497353
2020-4Q,sikkim,148543,2478670
2020-4Q,nagaland,192188,2922121
2020-4Q,mizoram,78731,1096182
2020-4Q,chhattisgarh,4190601,109900467
2020-4Q,jammu & kashmir,1079022,16018751
2020-4Q,goa,527584,10991118
2020-4Q,arunachal pradesh,231292,4472667
2020-4Q,delhi,9747968,243433752
2020-4Q,uttarakhand,2596244,52564888
2020-3Q,puducherry,285173,4222159
2020-3Q,tamil nadu,13643451,194683284
2020-3Q,uttar pradesh,24838116,450784508
2020-3Q,madhya pradesh,12564224,324850994
2020-3Q,andhra pradesh,15692405,696300382
2020-3Q,tripura,376731,5777908
2020-3Q,lakshadweep,3644,32128
2020-3Q,manipur,258563,3552375
2020-3Q,maharashtra,31409513,668197101
2020-3Q,dadra & nagar haveli & daman & diu,267946,4421499
2020-3Q,meghalaya,157741,2384534
2020-3Q,andaman & nicobar islands,41335,515565
2020-3Q,haryana,8398816,188614769
2020-3Q,rajasthan,14969412,436682870
2020-3Q,ladakh,58401,1015680
2020-3Q,punjab,4694233,58946732
2020-3Q,assam,2830011,41875278
2020-3Q,jharkhand,4480027,99318784
2020-3Q,odisha,7901755,205597666
2020-3Q,bihar,11763213,266652644
2020-3Q,kerala,5582300,64309022
2020-3Q,karnataka,20487550,693683212
2020-3Q,chandigarh,362588,4888739
2020-3Q,telangana,14590882,527781925
2020-3Q,himachal pradesh,1378634,18411750
2020-3Q,west bengal,14448366,246554831
2020-3Q,gujarat,12467847,184402472
2020-3Q,sikkim,134773,2156470
2020-3Q,nagaland,173106,2868642
2020-3Q,mizoram,68315,924865
2020-3Q,chhattisgarh,3799386,86918606
2020-3Q,jammu & kashmir,949819,11443454
2020-3Q,goa,474962,6129766
2020-3Q,arunachal pradesh,206046,4003421
2020-3Q,delhi,9044174,190025029
2020-3Q,uttarakhand,2365438,40377348
2020-2Q,puducherry,255600,3057608
2020-2Q,tamil nadu,12150786,144907447
2020-2Q,uttar pradesh,22498519,383703534
2020-2Q,madhya pradesh,11374423,253770044
2020-2Q,andhra pradesh,14319675,494341698
2020-2Q,tripura,336666,4443221
2020-2Q,lakshadweep,3187,29202
2020-2Q,manipur,215496,3011491
2020-2Q,maharashtra,28765086,506354812
2020-2Q,dadra & nagar haveli & daman & diu,244814,4505127
2020-2Q,meghalaya,136211,2205253
2020-2Q,andaman & nicobar islands,32710,305072
2020-2Q,haryana,7682878,143650123
2020-2Q,rajasthan,13563201,329941181
2020-2Q,ladakh,53034,695673
2020-2Q,punjab,4225481,51289576
2020-2Q,assam,2550883,39304924
2020-2Q,jharkhand,4061035,76339276
2020-2Q,odisha,7258315,154682772
2020-2Q,bihar,10603767,218435035
2020-2Q,kerala,4728844,45832953
2020-2Q,karnataka,18655366,490510075
2020-2Q,chandigarh,336351,3451250
2020-2Q,telangana,13378191,367130505
2020-2Q,himachal pradesh,1249867,16125580
2020-2Q,west bengal,13222022,198589332
2020-2Q,gujarat,11392657,155264359
2020-2Q,sikkim,119921,1912335
2020-2Q,nagaland,130205,2119279
2020-2Q,mizoram,55574,739308
2020-2Q,chhattisgarh,3401658,68493384
2020-2Q,jammu & kashmir,845294,9856653
2020-2Q,goa,430639,5310126
2020-2Q,arunachal pradesh,177534,3387006
2020-2Q,delhi,8391139,142852253
2020-2Q,uttarakhand,2148567,31074793
2020-1Q,puducherry,230908,3820943
2020-1Q,tamil nadu,10872368,179908753
2020-1Q,uttar pradesh,20136256,374282083
2020-1Q,madhya pradesh,10151371,262452480
2020-1Q,andhra pradesh,13022060,486513773
2020-1Q,tripura,299962,4063223
2020-1Q,lakshadweep,2772,21982
2020-1Q,manipur,177374,2175642
2020-1Q,maharashtra,26168390,615146568
2020-1Q,dadra & nagar haveli & daman & diu,218496,4195122
2020-1Q,meghalaya,113814,1716211
2020-1Q,andaman & nicobar islands,28368,193586
2020-1Q,haryana,7018770,157793468
2020-1Q,rajasthan,12142053,341815756
2020-1Q,ladakh,47790,590484
2020-1Q,punjab,3739502,53853710
2020-1Q,assam,2185938,33097892
2020-1Q,jharkhand,3651393,74014713
2020-1Q,odisha,6652970,175918622
2020-1Q,bihar,9351234,183868505
2020-1Q,kerala,4078316,46396398
2020-1Q,karnataka,17016980,626488036
2020-1Q,chandigarh,312887,5201211
2020-1Q,telangana,12306860,454723816
2020-1Q,himachal pradesh,1106025,14640104
2020-1Q,west bengal,11960822,207068218
2020-1Q,gujarat,10259843,165605122
2020-1Q,sikkim,104631,1697163
2020-1Q,nagaland,107143,1684520
2020-1Q,mizoram,46499,644683
2020-1Q,chhattisgarh,3016487,64224101
2020-1Q,jammu & kashmir,735408,4476894
2020-1Q,goa,391900,7147233
2020-1Q,arunachal pradesh,149066,2598321
2020-1Q,delhi,7826197,178263986
2020-1Q,uttarakhand,1943606,32631265
