state, date, name, count, amount
telangana,2022-4Q,jaya shankar bhalupally district,208,363319.0
telangana,2022-4Q,warangal urban district,3013,3748304.0
telangana,2022-4Q,rangareddy district,15005,21565381.0
telangana,2022-4Q,hyderabad district,12819,15945642.0
telangana,2022-4Q,suryapet district,839,1165725.0
telangana,2022-4Q,jogulamba gadwal district,194,273435.0
telangana,2022-4Q,kamareddy district,465,499662.0
telangana,2022-4Q,mulugu district,132,202784.0
telangana,2022-4Q,medchal malkajgiri district,12852,17986714.0
telangana,2022-4Q,karimnagar district,1283,1902354.0
telangana,2022-4Q,mancherial district,1257,1638180.0
telangana,2022-4Q,siddipet district,681,1040086.0
telangana,2022-4Q,khammam district,1348,1907848.0
telangana,2022-3Q,narayanpet district,106,143266.0
telangana,2022-3Q,nalgonda district,1410,1593165.0
telangana,2022-3Q,jangaon district,272,350492.0
telangana,2022-3Q,bhadradri kothagudem district,1180,1626914.0
telangana,2022-3Q,warangal rural district,341,417219.0
telangana,2022-3Q,kumuram bheem asifabad district,201,268240.0
telangana,2022-3Q,nizamabad district,674,891645.0
telangana,2022-3Q,adilabad district,305,334983.0
telangana,2022-3Q,rajanna sircilla district,216,308972.0
telangana,2022-3Q,nagarkurnool district,267,334468.0
telangana,2022-3Q,peddapalle district,897,1031748.0
telangana,2022-3Q,nirmal district,370,453892.0
telangana,2022-3Q,mahabubabad district,282,388652.0
telangana,2022-3Q,sangareddy district,2789,3682903.0
telangana,2022-3Q,wanaparthy district,196,218305.0
telangana,2022-3Q,vikarabad district,277,454769.0
telangana,2022-3Q,jagtial district,524,661617.0
telangana,2022-3Q,yadadri bhuvanagiri district,470,677654.0
telangana,2022-3Q,medak district,393,551147.0
telangana,2022-3Q,mahbubnagar district,385,597948.0
telangana,2022-3Q,jaya shankar bhalupally district,176,249083.0
telangana,2022-3Q,warangal urban district,2301,2550693.0
telangana,2022-3Q,rangareddy district,11801,15523643.0
telangana,2022-3Q,hyderabad district,10560,12374531.0
telangana,2022-3Q,suryapet district,698,879300.0
telangana,2022-3Q,jogulamba gadwal district,265,235858.0
telangana,2022-3Q,kamareddy district,342,424333.0
telangana,2022-3Q,mulugu district,135,145096.0
telangana,2022-3Q,medchal malkajgiri district,10158,12806190.0
telangana,2022-3Q,karimnagar district,1050,1412025.0
telangana,2022-3Q,mancherial district,830,994458.0
telangana,2022-3Q,siddipet district,498,826154.0
telangana,2022-3Q,khammam district,1096,1388763.0
telangana,2022-2Q,narayanpet district,120,154731.0
telangana,2022-2Q,nalgonda district,1156,1581874.0
telangana,2022-2Q,jangaon district,244,356782.0
telangana,2022-2Q,bhadradri kothagudem district,1097,1306578.0
telangana,2022-2Q,warangal rural district,267,372810.0
telangana,2022-2Q,kumuram bheem asifabad district,154,190179.0
telangana,2022-2Q,nizamabad district,657,885412.0
telangana,2022-2Q,adilabad district,222,337731.0
telangana,2022-2Q,rajanna sircilla district,290,388788.0
telangana,2022-2Q,nagarkurnool district,222,278135.0
telangana,2022-2Q,peddapalle district,672,887190.0
telangana,2022-2Q,nirmal district,410,486392.0
telangana,2022-2Q,mahabubabad district,258,306058.0
telangana,2022-2Q,sangareddy district,2309,2962591.0
telangana,2022-2Q,wanaparthy district,117,132278.0
telangana,2022-2Q,vikarabad district,232,448438.0
telangana,2022-2Q,jagtial district,487,652747.0
telangana,2022-2Q,yadadri bhuvanagiri district,411,605090.0
telangana,2022-2Q,medak district,345,520585.0
telangana,2022-2Q,mahbubnagar district,356,547272.0
telangana,2022-2Q,jaya shankar bhalupally district,177,289275.0
telangana,2022-2Q,warangal urban district,2042,2140645.0
telangana,2022-2Q,rangareddy district,10065,13653367.0
telangana,2022-2Q,hyderabad district,9542,11365866.0
telangana,2022-2Q,suryapet district,633,770066.0
telangana,2022-2Q,jogulamba gadwal district,207,154989.0
telangana,2022-2Q,kamareddy district,406,473238.0
telangana,2022-2Q,mulugu district,87,118215.0
telangana,2022-2Q,medchal malkajgiri district,8919,11248856.0
telangana,2022-2Q,karimnagar district,1191,1432900.0
telangana,2022-2Q,mancherial district,774,1007355.0
telangana,2022-2Q,siddipet district,501,745153.0
telangana,2022-2Q,khammam district,1030,1255370.0
telangana,2022-1Q,narayanpet district,78,127136.0
telangana,2022-1Q,nalgonda district,902,1364965.0
telangana,2022-1Q,jangaon district,251,388422.0
telangana,2022-1Q,bhadradri kothagudem district,809,1305086.0
telangana,2022-1Q,warangal rural district,274,328568.0
telangana,2022-1Q,kumuram bheem asifabad district,155,217297.0
telangana,2022-1Q,nizamabad district,576,741988.0
telangana,2022-1Q,adilabad district,193,313722.0
telangana,2022-1Q,rajanna sircilla district,266,353729.0
telangana,2022-1Q,nagarkurnool district,200,259048.0
telangana,2022-1Q,peddapalle district,689,897453.0
telangana,2022-1Q,nirmal district,341,463435.0
telangana,2022-1Q,mahabubabad district,282,361180.0
telangana,2022-1Q,sangareddy district,1654,2731166.0
telangana,2022-1Q,wanaparthy district,130,161577.0
telangana,2022-1Q,vikarabad district,214,366517.0
telangana,2022-1Q,jagtial district,431,663456.0
telangana,2022-1Q,yadadri bhuvanagiri district,325,573830.0
telangana,2022-1Q,medak district,185,300612.0
telangana,2022-1Q,mahbubnagar district,310,462775.0
telangana,2022-1Q,jaya shankar bhalupally district,167,237123.0
telangana,2022-1Q,warangal urban district,1844,2603848.0
telangana,2022-1Q,rangareddy district,7261,10851640.0
telangana,2022-1Q,hyderabad district,7434,9813417.0
telangana,2022-1Q,suryapet district,457,688118.0
telangana,2022-1Q,jogulamba gadwal district,172,163792.0
telangana,2022-1Q,kamareddy district,312,440040.0
telangana,2022-1Q,mulugu district,98,152257.0
telangana,2022-1Q,medchal malkajgiri district,7300,10383529.0
telangana,2022-1Q,karimnagar district,949,1122703.0
telangana,2022-1Q,mancherial district,860,1294290.0
telangana,2022-1Q,siddipet district,345,490257.0
telangana,2022-1Q,khammam district,861,1319040.0
telangana,2023-4Q,narayanpet district,121,210456.0
telangana,2023-4Q,nalgonda district,1399,2410148.0
telangana,2023-4Q,jangaon district,395,663118.0
telangana,2023-4Q,bhadradri kothagudem district,1224,2079214.0
telangana,2023-4Q,warangal rural district,363,537220.0
telangana,2023-4Q,kumuram bheem asifabad district,219,362453.0
telangana,2023-4Q,nizamabad district,795,1466606.0
telangana,2023-4Q,adilabad district,279,450286.0
telangana,2023-4Q,rajanna sircilla district,384,602526.0
telangana,2023-4Q,nagarkurnool district,318,493700.0
telangana,2023-4Q,peddapalle district,1120,1681028.0
telangana,2023-4Q,nirmal district,383,560140.0
telangana,2023-4Q,mahabubabad district,278,356599.0
telangana,2023-4Q,sangareddy district,3604,6270437.0
telangana,2023-4Q,wanaparthy district,136,227299.0
telangana,2023-4Q,vikarabad district,380,724448.0
telangana,2023-4Q,jagtial district,602,978037.0
telangana,2023-4Q,yadadri bhuvanagiri district,551,936834.0
telangana,2023-4Q,medak district,393,643056.0
telangana,2023-4Q,mahbubnagar district,519,929037.0
telangana,2023-4Q,jaya shankar bhalupally district,263,400763.0
telangana,2023-4Q,warangal urban district,2698,3941935.0
telangana,2023-4Q,rangareddy district,16541,29175361.0
telangana,2023-4Q,hyderabad district,12099,18060782.0
telangana,2023-4Q,suryapet district,691,1118769.0
telangana,2023-4Q,jogulamba gadwal district,344,365129.0
telangana,2023-4Q,kamareddy district,462,666324.0
telangana,2023-4Q,mulugu district,132,195602.0
telangana,2023-4Q,medchal malkajgiri district,13254,22372378.0
telangana,2023-4Q,karimnagar district,1269,2100573.0
telangana,2023-4Q,mancherial district,1056,1648956.0
telangana,2023-4Q,siddipet district,578,1090431.0
telangana,2023-4Q,khammam district,1143,1885877.0
telangana,2023-3Q,narayanpet district,97,128854.0
telangana,2023-3Q,nalgonda district,1531,1957682.0
telangana,2023-3Q,jangaon district,274,432325.0
telangana,2023-3Q,bhadradri kothagudem district,1189,1750083.0
telangana,2023-3Q,warangal rural district,340,469534.0
telangana,2023-3Q,kumuram bheem asifabad district,230,293880.0
telangana,2023-3Q,nizamabad district,855,1137830.0
telangana,2023-3Q,adilabad district,259,470308.0
telangana,2023-3Q,rajanna sircilla district,387,509607.0
telangana,2023-3Q,nagarkurnool district,291,400349.0
telangana,2023-3Q,peddapalle district,937,1375183.0
telangana,2023-3Q,nirmal district,431,599949.0
telangana,2023-3Q,mahabubabad district,287,354564.0
telangana,2023-3Q,sangareddy district,3242,4802022.0
telangana,2023-3Q,wanaparthy district,128,179701.0
telangana,2023-3Q,vikarabad district,321,574883.0
telangana,2023-3Q,jagtial district,551,769532.0
telangana,2023-3Q,yadadri bhuvanagiri district,579,852113.0
telangana,2023-3Q,medak district,368,511818.0
telangana,2023-3Q,mahbubnagar district,506,737664.0
telangana,2023-3Q,jaya shankar bhalupally district,205,314054.0
telangana,2023-3Q,warangal urban district,2253,2961157.0
telangana,2023-3Q,rangareddy district,16236,23374057.0
telangana,2023-3Q,hyderabad district,11568,14426420.0
telangana,2023-3Q,suryapet district,765,1058466.0
telangana,2023-3Q,jogulamba gadwal district,356,324692.0
telangana,2023-3Q,kamareddy district,410,627083.0
telangana,2023-3Q,mulugu district,124,156396.0
telangana,2023-3Q,medchal malkajgiri district,13044,17698951.0
telangana,2023-3Q,karimnagar district,1066,1423910.0
telangana,2023-3Q,mancherial district,898,1202717.0
telangana,2023-3Q,siddipet district,630,867576.0
telangana,2023-3Q,khammam district,1165,1654105.0
telangana,2023-2Q,narayanpet district,91,141772.0
telangana,2023-2Q,nalgonda district,1238,1675694.0
telangana,2023-2Q,jangaon district,280,437659.0
telangana,2023-2Q,bhadradri kothagudem district,1151,1627129.0
telangana,2023-2Q,warangal rural district,283,464515.0
telangana,2023-2Q,kumuram bheem asifabad district,182,226277.0
telangana,2023-2Q,nizamabad district,796,1274403.0
telangana,2023-2Q,adilabad district,195,291429.0
telangana,2023-2Q,rajanna sircilla district,323,483394.0
telangana,2023-2Q,nagarkurnool district,249,331514.0
telangana,2023-2Q,peddapalle district,775,1102721.0
telangana,2023-2Q,nirmal district,419,596374.0
telangana,2023-2Q,mahabubabad district,238,268173.0
telangana,2023-2Q,sangareddy district,2919,4750595.0
telangana,2023-2Q,wanaparthy district,143,240344.0
telangana,2023-2Q,vikarabad district,238,389423.0
telangana,2023-2Q,jagtial district,477,721688.0
telangana,2023-2Q,yadadri bhuvanagiri district,455,682580.0
telangana,2023-2Q,medak district,332,516222.0
telangana,2023-2Q,mahbubnagar district,435,864891.0
telangana,2023-2Q,jaya shankar bhalupally district,193,307517.0
telangana,2023-2Q,warangal urban district,2155,2533869.0
telangana,2023-2Q,rangareddy district,13998,20753771.0
telangana,2023-2Q,hyderabad district,10818,14610195.0
telangana,2023-2Q,suryapet district,622,862244.0
telangana,2023-2Q,jogulamba gadwal district,248,285558.0
telangana,2023-2Q,kamareddy district,379,406171.0
telangana,2023-2Q,mulugu district,75,125347.0
telangana,2023-2Q,medchal malkajgiri district,11833,17077694.0
telangana,2023-2Q,karimnagar district,1074,1547293.0
telangana,2023-2Q,mancherial district,980,1356480.0
telangana,2023-2Q,siddipet district,547,830916.0
telangana,2023-2Q,khammam district,977,1455116.0
telangana,2023-1Q,narayanpet district,71,112389.0
telangana,2023-1Q,nalgonda district,1236,1952099.0
telangana,2023-1Q,jangaon district,296,462395.0
telangana,2023-1Q,bhadradri kothagudem district,1128,1801388.0
telangana,2023-1Q,warangal rural district,339,538687.0
telangana,2023-1Q,kumuram bheem asifabad district,235,369621.0
telangana,2023-1Q,nizamabad district,607,937537.0
telangana,2023-1Q,adilabad district,258,428973.0
telangana,2023-1Q,rajanna sircilla district,317,472145.0
telangana,2023-1Q,nagarkurnool district,173,293037.0
telangana,2023-1Q,peddapalle district,1068,1657846.0
telangana,2023-1Q,nirmal district,399,597090.0
telangana,2023-1Q,mahabubabad district,262,381506.0
telangana,2023-1Q,sangareddy district,3015,4745090.0
telangana,2023-1Q,wanaparthy district,132,204850.0
telangana,2023-1Q,vikarabad district,225,486971.0
telangana,2023-1Q,jagtial district,575,828229.0
telangana,2023-1Q,yadadri bhuvanagiri district,466,809460.0
telangana,2023-1Q,medak district,285,547411.0
telangana,2023-1Q,mahbubnagar district,456,832789.0
telangana,2023-1Q,jaya shankar bhalupally district,176,371219.0
telangana,2023-1Q,warangal urban district,2312,3203776.0
telangana,2023-1Q,rangareddy district,13622,21152107.0
telangana,2023-1Q,hyderabad district,10418,14820277.0
telangana,2023-1Q,suryapet district,726,1270631.0
telangana,2023-1Q,jogulamba gadwal district,144,193475.0
telangana,2023-1Q,kamareddy district,400,565145.0
telangana,2023-1Q,mulugu district,103,195190.0
telangana,2023-1Q,medchal malkajgiri district,11454,16935012.0
telangana,2023-1Q,karimnagar district,1139,1741178.0
telangana,2023-1Q,mancherial district,889,1290899.0
telangana,2023-1Q,siddipet district,490,764713.0
telangana,2023-1Q,khammam district,1092,1715072.0
telangana,2020-4Q,narayanpet district,74,22761.0
telangana,2020-4Q,nalgonda district,834,464673.0
telangana,2020-4Q,jangaon district,159,73054.0
telangana,2020-4Q,bhadradri kothagudem district,597,290516.0
telangana,2020-4Q,warangal rural district,257,110578.0
telangana,2020-4Q,kumuram bheem asifabad district,107,49848.0
telangana,2020-4Q,nizamabad district,491,256473.0
telangana,2020-4Q,adilabad district,174,70112.0
telangana,2020-4Q,rajanna sircilla district,172,61230.0
telangana,2020-4Q,nagarkurnool district,175,71716.0
telangana,2020-4Q,peddapalle district,408,194179.0
telangana,2020-4Q,nirmal district,209,98114.0
telangana,2020-4Q,mahabubabad district,204,104128.0
telangana,2020-4Q,sangareddy district,797,507751.0
telangana,2020-4Q,wanaparthy district,126,51086.0
telangana,2020-4Q,vikarabad district,161,76221.0
telangana,2020-4Q,jagtial district,296,145110.0
telangana,2020-4Q,yadadri bhuvanagiri district,254,152909.0
telangana,2020-4Q,medak district,198,120566.0
telangana,2020-4Q,mahbubnagar district,292,152298.0
telangana,2020-4Q,jaya shankar bhalupally district,151,71066.0
telangana,2020-4Q,warangal urban district,1030,522488.0
telangana,2020-4Q,rangareddy district,3486,2124943.0
telangana,2020-4Q,hyderabad district,3682,1892565.0
telangana,2020-4Q,suryapet district,445,211438.0
telangana,2020-4Q,jogulamba gadwal district,136,42936.0
telangana,2020-4Q,kamareddy district,299,131614.0
telangana,2020-4Q,mulugu district,84,34417.0
telangana,2020-4Q,medchal malkajgiri district,3298,2034226.0
telangana,2020-4Q,karimnagar district,649,307932.0
telangana,2020-4Q,mancherial district,515,274989.0
telangana,2020-4Q,siddipet district,387,175621.0
telangana,2020-4Q,khammam district,814,441541.0
telangana,2020-3Q,narayanpet district,149,32049.0
telangana,2020-3Q,nalgonda district,1035,269617.0
telangana,2020-3Q,jangaon district,273,60575.0
telangana,2020-3Q,bhadradri kothagudem district,816,217549.0
telangana,2020-3Q,warangal rural district,370,94002.0
telangana,2020-3Q,kumuram bheem asifabad district,142,38117.0
telangana,2020-3Q,nizamabad district,857,243682.0
telangana,2020-3Q,adilabad district,241,53855.0
telangana,2020-3Q,rajanna sircilla district,185,59989.0
telangana,2020-3Q,nagarkurnool district,293,73011.0
telangana,2020-3Q,peddapalle district,609,170114.0
telangana,2020-3Q,nirmal district,266,72468.0
telangana,2020-3Q,mahabubabad district,342,86451.0
telangana,2020-3Q,sangareddy district,1442,363881.0
telangana,2020-3Q,wanaparthy district,205,52693.0
telangana,2020-3Q,vikarabad district,290,69322.0
telangana,2020-3Q,jagtial district,490,139624.0
telangana,2020-3Q,yadadri bhuvanagiri district,316,72815.0
telangana,2020-3Q,medak district,252,67248.0
telangana,2020-3Q,mahbubnagar district,525,130393.0
telangana,2020-3Q,jaya shankar bhalupally district,206,52742.0
telangana,2020-3Q,warangal urban district,1612,385281.0
telangana,2020-3Q,rangareddy district,6340,1509162.0
telangana,2020-3Q,hyderabad district,6331,1397580.0
telangana,2020-3Q,suryapet district,639,153796.0
telangana,2020-3Q,jogulamba gadwal district,221,54595.0
telangana,2020-3Q,kamareddy district,457,118381.0
telangana,2020-3Q,mulugu district,107,27634.0
telangana,2020-3Q,medchal malkajgiri district,5929,1415970.0
telangana,2020-3Q,karimnagar district,1157,313760.0
telangana,2020-3Q,mancherial district,531,142803.0
telangana,2020-3Q,siddipet district,541,149772.0
telangana,2020-3Q,khammam district,1226,317612.0
telangana,2020-2Q,narayanpet district,21,4626.0
telangana,2020-2Q,nalgonda district,335,71500.0
telangana,2020-2Q,jangaon district,101,22256.0
telangana,2020-2Q,bhadradri kothagudem district,180,38966.0
telangana,2020-2Q,warangal rural district,100,20821.0
telangana,2020-2Q,kumuram bheem asifabad district,46,9879.0
telangana,2020-2Q,nizamabad district,379,73253.0
telangana,2020-2Q,adilabad district,44,9191.0
telangana,2020-2Q,rajanna sircilla district,92,19833.0
telangana,2020-2Q,nagarkurnool district,102,21605.0
telangana,2020-2Q,peddapalle district,213,44319.0
telangana,2020-2Q,nirmal district,70,14299.0
telangana,2020-2Q,mahabubabad district,113,23167.0
telangana,2020-2Q,sangareddy district,712,134962.0
telangana,2020-2Q,wanaparthy district,61,14337.0
telangana,2020-2Q,vikarabad district,78,17263.0
telangana,2020-2Q,jagtial district,116,26068.0
telangana,2020-2Q,yadadri bhuvanagiri district,132,27809.0
telangana,2020-2Q,medak district,77,16071.0
telangana,2020-2Q,mahbubnagar district,148,28077.0
telangana,2020-2Q,jaya shankar bhalupally district,55,12593.0
telangana,2020-2Q,warangal urban district,786,147920.0
telangana,2020-2Q,rangareddy district,4495,778492.0
telangana,2020-2Q,hyderabad district,4783,805518.0
telangana,2020-2Q,suryapet district,183,36435.0
telangana,2020-2Q,jogulamba gadwal district,91,19239.0
telangana,2020-2Q,kamareddy district,144,30475.0
telangana,2020-2Q,mulugu district,26,6723.0
telangana,2020-2Q,medchal malkajgiri district,4150,711890.0
telangana,2020-2Q,karimnagar district,410,78638.0
telangana,2020-2Q,mancherial district,220,42506.0
telangana,2020-2Q,siddipet district,206,41839.0
telangana,2020-2Q,khammam district,334,68883.0
mizoram,2024-2Q,serchhip district,8,19117.0
mizoram,2024-2Q,aizawl district,129,201881.0
mizoram,2024-2Q,lunglei district,17,23831.0
mizoram,2024-2Q,mamit district,4,7126.0
mizoram,2024-2Q,lawngtlai district,20,15935.0
mizoram,2024-2Q,kolasib district,23,51525.0
mizoram,2024-2Q,champhai district,9,10603.0
mizoram,2024-2Q,saiha district,4,1437.0
mizoram,2024-1Q,serchhip district,20,45465.0
mizoram,2024-1Q,aizawl district,155,185666.0
mizoram,2024-1Q,lunglei district,38,70539.0
mizoram,2024-1Q,mamit district,13,24515.0
mizoram,2024-1Q,lawngtlai district,18,49517.0
mizoram,2024-1Q,kolasib district,19,18506.0
mizoram,2024-1Q,champhai district,9,11139.0
mizoram,2024-1Q,saiha district,5,22346.0
mizoram,2021-4Q,serchhip district,4,8840.0
mizoram,2021-4Q,aizawl district,58,91842.0
mizoram,2021-4Q,lunglei district,12,23824.0
mizoram,2021-4Q,mamit district,10,14175.0
mizoram,2021-4Q,lawngtlai district,6,15826.0
mizoram,2021-4Q,kolasib district,5,8865.0
mizoram,2021-4Q,champhai district,1,2611.0
mizoram,2021-4Q,saiha district,4,9864.0
mizoram,2021-3Q,serchhip district,4,2795.0
mizoram,2021-3Q,aizawl district,58,66033.0
mizoram,2021-3Q,lunglei district,6,2258.0
mizoram,2021-3Q,mamit district,5,5242.0
mizoram,2021-3Q,lawngtlai district,4,1076.0
mizoram,2021-3Q,kolasib district,2,982.0
mizoram,2021-3Q,champhai district,2,5255.0
